video,frame,time_sec,time_hms,class_id,class_name,score,x1,y1,x2,y2,mask_area_px,img_w,img_h
7252,358,11.944,0:00:11,1,1,0.9826,751,25,954,131,20990,1000,600
7252,359,11.977,0:00:11,1,1,0.9901,755,24,950,129,20088,1000,600
7252,360,12.01,0:00:12,1,1,0.9892,756,24,950,129,20093,1000,600
7252,361,12.044,0:00:12,1,1,0.9893,756,24,950,129,20013,1000,600
7252,362,12.077,0:00:12,1,1,0.9793,752,25,954,131,20906,1000,600
7252,363,12.11,0:00:12,1,1,0.9787,753,27,960,129,20677,1000,600
7252,364,12.144,0:00:12,1,1,0.9793,753,28,960,129,20611,1000,600
7252,365,12.177,0:00:12,1,1,0.9789,753,28,960,129,20530,1000,600
7252,366,12.211,0:00:12,1,1,0.9894,756,25,949,129,19724,1000,600
7252,367,12.244,0:00:12,1,1,0.9806,754,27,960,129,20597,1000,600
7252,368,12.277,0:00:12,1,1,0.9815,753,28,960,129,20511,1000,600
7252,369,12.311,0:00:12,1,1,0.982,753,27,960,128,20520,1000,600
7252,370,12.344,0:00:12,1,1,0.981,754,27,960,128,20607,1000,600
7252,371,12.377,0:00:12,1,1,0.982,753,27,960,128,20624,1000,600
7252,372,12.411,0:00:12,1,1,0.9805,756,28,954,131,19980,1000,600
7252,373,12.444,0:00:12,1,1,0.9887,757,24,950,129,19823,1000,600
7252,374,12.477,0:00:12,1,1,0.9893,757,24,951,129,19957,1000,600
7252,375,12.511,0:00:12,1,1,0.9888,757,25,950,129,19681,1000,600
7252,376,12.544,0:00:12,1,1,0.9893,757,25,951,129,19761,1000,600
7252,377,12.578,0:00:12,1,1,0.9895,757,24,951,129,19837,1000,600
7252,378,12.611,0:00:12,1,1,0.9899,756,24,950,129,19859,1000,600
7252,379,12.644,0:00:12,1,1,0.9891,756,24,951,129,20001,1000,600
7252,380,12.678,0:00:12,1,1,0.9886,756,24,951,129,20102,1000,600
7252,381,12.711,0:00:12,1,1,0.9893,756,24,951,129,19893,1000,600
7252,382,12.744,0:00:12,1,1,0.9893,756,25,951,129,19919,1000,600
7252,383,12.778,0:00:12,1,1,0.9889,756,25,950,129,19786,1000,600
7252,384,12.811,0:00:12,1,1,0.9814,757,26,959,130,20630,1000,600
7252,385,12.844,0:00:12,1,1,0.9904,756,25,950,129,19666,1000,600
7252,386,12.878,0:00:12,1,1,0.9804,757,27,959,130,20410,1000,600
7252,387,12.911,0:00:12,1,1,0.9814,756,25,942,128,18580,1000,600
7252,388,12.945,0:00:12,1,1,0.9898,756,25,950,129,19658,1000,600
7252,389,12.978,0:00:12,1,1,0.9901,756,25,950,129,19716,1000,600
7252,390,13.011,0:00:13,1,1,0.99,756,25,950,129,19754,1000,600
7252,391,13.045,0:00:13,1,1,0.9899,756,24,950,129,19878,1000,600
7252,392,13.078,0:00:13,1,1,0.9909,756,25,950,129,19703,1000,600
7252,393,13.111,0:00:13,1,1,0.9909,756,25,949,129,19704,1000,600
7252,394,13.145,0:00:13,1,1,0.9824,753,27,960,128,20510,1000,600
7252,395,13.178,0:00:13,1,1,0.9901,756,25,949,129,19587,1000,600
7252,396,13.211,0:00:13,1,1,0.9829,753,27,960,129,20634,1000,600
7252,397,13.245,0:00:13,1,1,0.984,753,27,960,129,20663,1000,600
7252,398,13.278,0:00:13,1,1,0.9842,754,27,960,129,20631,1000,600
7252,399,13.312,0:00:13,1,1,0.9827,754,27,960,128,20639,1000,600
7252,400,13.345,0:00:13,1,1,0.982,754,27,960,129,20649,1000,600
7252,401,13.378,0:00:13,1,1,0.9822,756,28,954,131,20017,1000,600
7252,402,13.412,0:00:13,1,1,0.9813,754,27,960,129,20686,1000,600
7252,403,13.445,0:00:13,1,1,0.9825,756,28,953,131,19898,1000,600
7252,404,13.478,0:00:13,1,1,0.9823,756,28,953,131,19938,1000,600
7252,405,13.512,0:00:13,1,1,0.9906,757,25,949,128,19571,1000,600
7252,406,13.545,0:00:13,1,1,0.9823,754,27,960,129,20589,1000,600
7252,407,13.578,0:00:13,1,1,0.9829,754,27,960,129,20627,1000,600
7252,408,13.612,0:00:13,1,1,0.9833,752,25,954,131,20739,1000,600
7252,409,13.645,0:00:13,1,1,0.9828,752,25,954,131,20830,1000,600
7252,410,13.679,0:00:13,1,1,0.9833,754,27,960,129,20582,1000,600
7252,411,13.712,0:00:13,1,1,0.984,754,27,960,128,20500,1000,600
7252,412,13.745,0:00:13,1,1,0.9842,754,27,960,128,20510,1000,600
7252,413,13.779,0:00:13,1,1,0.9863,756,25,941,128,18472,1000,600
7252,414,13.812,0:00:13,1,1,0.9819,754,27,960,128,20505,1000,600
7252,415,13.845,0:00:13,1,1,0.9821,754,27,960,128,20585,1000,600
7252,416,13.879,0:00:13,1,1,0.9874,755,27,958,130,20470,1000,600
7252,417,13.912,0:00:13,1,1,0.9896,756,24,950,129,19878,1000,600
7252,418,13.945,0:00:13,1,1,0.9901,756,24,950,129,19891,1000,600
7252,419,13.979,0:00:13,1,1,0.9897,756,24,951,130,20103,1000,600
7252,420,14.012,0:00:14,1,1,0.9903,756,24,949,129,19952,1000,600
7252,421,14.046,0:00:14,1,1,0.9903,755,24,949,130,20075,1000,600
7252,422,14.079,0:00:14,1,1,0.9905,755,24,949,129,19999,1000,600
7252,423,14.112,0:00:14,1,1,0.9901,756,24,950,130,20187,1000,600
7252,424,14.146,0:00:14,1,1,0.9901,756,23,950,130,20255,1000,600
7252,425,14.179,0:00:14,1,1,0.9901,756,23,950,130,20223,1000,600
7252,426,14.212,0:00:14,1,1,0.9899,756,23,950,130,20196,1000,600
7252,427,14.246,0:00:14,1,1,0.9898,756,24,950,129,20063,1000,600
7252,428,14.279,0:00:14,1,1,0.99,756,24,949,129,19828,1000,600
7252,429,14.312,0:00:14,1,1,0.9895,756,24,950,129,19876,1000,600
7252,430,14.346,0:00:14,1,1,0.9826,754,27,960,130,20828,1000,600
7252,431,14.379,0:00:14,1,1,0.9896,756,24,950,129,20088,1000,600
7252,432,14.412,0:00:14,1,1,0.9824,753,27,960,128,20600,1000,600
7252,433,14.446,0:00:14,1,1,0.9829,754,27,960,129,20593,1000,600
7252,434,14.479,0:00:14,1,1,0.9831,754,27,960,129,20585,1000,600
7252,435,14.513,0:00:14,1,1,0.9841,754,27,959,129,20631,1000,600
7252,436,14.546,0:00:14,1,1,0.99,756,24,949,130,19852,1000,600
7252,437,14.579,0:00:14,1,1,0.9908,756,24,949,130,19940,1000,600
7252,438,14.613,0:00:14,1,1,0.9901,756,24,950,129,20007,1000,600
7252,439,14.646,0:00:14,1,1,0.9823,754,27,960,129,20655,1000,600
7252,440,14.679,0:00:14,1,1,0.9822,754,27,960,129,20552,1000,600
7252,441,14.713,0:00:14,1,1,0.9832,755,28,953,131,19887,1000,600
7252,442,14.746,0:00:14,1,1,0.9828,755,28,953,131,19907,1000,600
7252,443,14.779,0:00:14,1,1,0.9813,754,28,960,129,20417,1000,600
7252,444,14.813,0:00:14,1,1,0.9822,757,26,959,130,20683,1000,600
7252,445,14.846,0:00:14,1,1,0.9815,757,26,959,130,20690,1000,600
7252,446,14.88,0:00:14,1,1,0.9808,757,26,959,130,20589,1000,600
7252,447,14.913,0:00:14,1,1,0.9831,755,28,953,131,19916,1000,600
7252,448,14.946,0:00:14,1,1,0.9828,755,28,952,131,19987,1000,600
7252,449,14.98,0:00:14,1,1,0.9902,756,25,949,129,19581,1000,600
7252,450,15.013,0:00:15,1,1,0.9823,755,28,953,131,19926,1000,600
7252,451,15.046,0:00:15,1,1,0.9829,755,28,953,131,19903,1000,600
7252,452,15.08,0:00:15,1,1,0.9901,756,25,949,129,19492,1000,600
7252,453,15.113,0:00:15,1,1,0.9902,756,25,949,129,19552,1000,600
7252,454,15.146,0:00:15,1,1,0.9828,755,28,952,131,19876,1000,600
7252,455,15.18,0:00:15,1,1,0.9901,756,25,950,129,19721,1000,600
7252,456,15.213,0:00:15,1,1,0.982,752,25,954,131,20727,1000,600
7252,457,15.247,0:00:15,1,1,0.9812,752,25,954,131,20810,1000,600
7252,458,15.28,0:00:15,1,1,0.9849,756,27,958,130,20488,1000,600
7252,459,15.313,0:00:15,1,1,0.9852,756,27,958,130,20542,1000,600
7252,460,15.347,0:00:15,1,1,0.9861,756,27,959,130,20635,1000,600
7252,461,15.38,0:00:15,1,1,0.9854,756,27,959,130,20606,1000,600
7252,462,15.413,0:00:15,1,1,0.9909,757,25,948,129,19472,1000,600
7252,463,15.447,0:00:15,1,1,0.9902,757,25,948,129,19469,1000,600
7252,464,15.48,0:00:15,1,1,0.9899,757,25,948,129,19462,1000,600
7252,465,15.513,0:00:15,1,1,0.9899,757,25,949,129,19552,1000,600
7252,466,15.547,0:00:15,1,1,0.9901,757,25,948,129,19387,1000,600
7252,467,15.58,0:00:15,1,1,0.9901,757,25,947,129,19287,1000,600
7252,468,15.614,0:00:15,1,1,0.9809,753,28,960,129,20441,1000,600
7252,469,15.647,0:00:15,1,1,0.98,754,29,960,132,20764,1000,600
7252,470,15.68,0:00:15,1,1,0.9809,754,28,960,129,20505,1000,600
7252,471,15.714,0:00:15,1,1,0.9807,754,28,960,129,20529,1000,600
7252,472,15.747,0:00:15,1,1,0.979,757,28,959,130,20379,1000,600
7252,473,15.78,0:00:15,1,1,0.9884,757,26,949,129,19355,1000,600
7252,474,15.814,0:00:15,1,1,0.9778,753,28,960,129,20683,1000,600
7252,475,15.847,0:00:15,1,1,0.9794,753,28,960,129,20532,1000,600
7252,476,15.88,0:00:15,1,1,0.9807,754,29,960,132,21039,1000,600
7252,477,15.914,0:00:15,1,1,0.9802,754,29,961,132,21015,1000,600
7252,478,15.947,0:00:15,1,1,0.99,757,25,947,129,19383,1000,600
7252,479,15.981,0:00:15,1,1,0.9893,757,25,948,129,19462,1000,600
7252,480,16.014,0:00:16,1,1,0.979,754,29,961,132,21011,1000,600
7252,481,16.047,0:00:16,1,1,0.9779,752,26,954,131,20762,1000,600
7252,482,16.081,0:00:16,1,1,0.9812,756,28,953,131,19838,1000,600
7252,483,16.114,0:00:16,1,1,0.9811,753,28,960,129,20507,1000,600
7252,484,16.147,0:00:16,1,1,0.9804,754,28,960,129,20444,1000,600
7252,485,16.181,0:00:16,1,1,0.982,754,28,959,129,20392,1000,600
7252,486,16.214,0:00:16,1,1,0.9819,753,28,960,129,20556,1000,600
7252,487,16.247,0:00:16,1,1,0.982,753,28,960,129,20581,1000,600
7252,488,16.281,0:00:16,1,1,0.9825,753,28,960,129,20504,1000,600
7252,489,16.314,0:00:16,1,1,0.9811,752,26,954,131,20571,1000,600
7252,490,16.348,0:00:16,1,1,0.9813,752,26,954,131,20582,1000,600
7252,491,16.381,0:00:16,1,1,0.9806,752,26,954,131,20504,1000,600
7252,492,16.414,0:00:16,1,1,0.9835,753,28,960,128,20501,1000,600
7252,493,16.448,0:00:16,1,1,0.9908,757,25,950,129,19507,1000,600
7252,494,16.481,0:00:16,1,1,0.9822,753,28,960,129,20526,1000,600
7252,495,16.514,0:00:16,1,1,0.9831,753,28,960,129,20592,1000,600
7252,496,16.548,0:00:16,1,1,0.9891,757,25,950,129,19567,1000,600
7252,497,16.581,0:00:16,1,1,0.9886,757,24,950,129,19640,1000,600
7252,498,16.614,0:00:16,1,1,0.9882,757,25,950,129,19820,1000,600
7252,499,16.648,0:00:16,1,1,0.9876,756,24,951,129,19928,1000,600
7252,500,16.681,0:00:16,1,1,0.9882,756,24,951,129,19943,1000,600
7252,501,16.714,0:00:16,1,1,0.9798,757,26,958,130,20651,1000,600
7252,502,16.748,0:00:16,1,1,0.9878,756,24,951,130,20021,1000,600
7252,503,16.781,0:00:16,1,1,0.9794,757,27,958,130,20388,1000,600
7252,504,16.815,0:00:16,1,1,0.9821,754,28,961,132,21035,1000,600
7252,505,16.848,0:00:16,1,1,0.982,757,27,959,130,20482,1000,600
7252,506,16.881,0:00:16,1,1,0.9821,754,29,961,132,21052,1000,600
7252,507,16.915,0:00:16,1,1,0.9829,752,28,960,129,20633,1000,600
7252,508,16.948,0:00:16,1,1,0.9835,757,26,959,130,20603,1000,600
7252,509,16.981,0:00:16,1,1,0.983,757,27,959,130,20539,1000,600
7252,510,17.015,0:00:17,1,1,0.985,752,28,960,129,20559,1000,600
7252,511,17.048,0:00:17,1,1,0.9837,752,28,960,129,20658,1000,600
7252,512,17.081,0:00:17,1,1,0.9834,752,28,960,129,20684,1000,600
7252,513,17.115,0:00:17,1,1,0.991,756,24,948,129,19563,1000,600
7252,514,17.148,0:00:17,1,1,0.9838,753,27,960,129,20800,1000,600
7252,515,17.182,0:00:17,1,1,0.9851,752,27,960,129,20815,1000,600
7252,516,17.215,0:00:17,1,1,0.99,756,24,949,129,19992,1000,600
7252,517,17.248,0:00:17,1,1,0.9842,756,26,959,130,20824,1000,600
7252,518,17.282,0:00:17,1,1,0.9855,752,25,957,130,21094,1000,600
7252,519,17.315,0:00:17,1,1,0.9833,756,27,959,130,20725,1000,600
7252,520,17.348,0:00:17,1,1,0.9849,756,26,959,130,20812,1000,600
7252,521,17.382,0:00:17,1,1,0.9834,753,28,961,133,21233,1000,600
7252,522,17.415,0:00:17,1,1,0.9841,757,27,959,130,20604,1000,600
7252,523,17.448,0:00:17,1,1,0.984,757,27,959,130,20513,1000,600
7252,524,17.482,0:00:17,1,1,0.9838,753,28,961,130,20816,1000,600
7252,525,17.515,0:00:17,1,1,0.9845,757,27,959,130,20498,1000,600
7252,526,17.549,0:00:17,1,1,0.985,757,27,959,130,20548,1000,600
7252,527,17.582,0:00:17,1,1,0.9838,757,27,959,130,20484,1000,600
7252,528,17.615,0:00:17,1,1,0.9811,757,26,959,130,20732,1000,600
7252,529,17.649,0:00:17,1,1,0.982,754,29,961,132,20855,1000,600
7252,530,17.682,0:00:17,1,1,0.9818,757,27,959,130,20558,1000,600
7252,531,17.715,0:00:17,1,1,0.9819,753,28,961,132,21142,1000,600
7252,532,17.749,0:00:17,1,1,0.9891,755,25,950,129,19920,1000,600
7252,533,17.782,0:00:17,1,1,0.9839,755,27,960,130,20811,1000,600
7252,534,17.815,0:00:17,1,1,0.9839,755,27,959,130,20673,1000,600
7252,535,17.849,0:00:17,1,1,0.9821,754,27,960,129,20637,1000,600
7252,536,17.882,0:00:17,1,1,0.9814,754,27,960,129,20654,1000,600
7252,537,17.916,0:00:17,1,1,0.9898,756,25,949,129,19377,1000,600
7252,538,17.949,0:00:17,1,1,0.9794,755,29,961,133,20874,1000,600
7252,539,17.982,0:00:17,1,1,0.9794,756,29,953,131,19832,1000,600
7252,540,18.016,0:00:18,1,1,0.9737,755,29,954,131,19944,1000,600
7252,541,18.049,0:00:18,1,1,0.9623,756,26,948,128,19320,1000,600
7252,541,18.049,0:00:18,1,1,0.5374,626,0,742,127,14340,1000,600
7252,542,18.082,0:00:18,1,1,0.9545,758,27,959,131,20479,1000,600
7252,542,18.082,0:00:18,1,1,0.6171,623,0,738,149,16822,1000,600
7252,543,18.116,0:00:18,1,1,0.9618,754,25,947,129,19633,1000,600
7252,543,18.116,0:00:18,1,1,0.8615,628,1,734,171,17813,1000,600
7252,544,18.149,0:00:18,1,1,0.9631,756,27,959,130,20721,1000,600
7252,544,18.149,0:00:18,1,1,0.96,626,5,733,182,18579,1000,600
7252,545,18.182,0:00:18,1,1,0.9676,757,27,959,131,20569,1000,600
7252,545,18.182,0:00:18,1,1,0.9433,617,0,732,191,21610,1000,600
7252,546,18.216,0:00:18,1,1,0.9745,614,0,728,203,22865,1000,600
7252,546,18.216,0:00:18,1,1,0.9701,757,26,959,131,20888,1000,600
7252,547,18.249,0:00:18,1,1,0.9736,614,0,730,212,24128,1000,600
7252,547,18.249,0:00:18,1,1,0.9665,757,26,959,131,20879,1000,600
7252,548,18.283,0:00:18,1,1,0.9796,609,0,730,223,26121,1000,600
7252,548,18.283,0:00:18,1,1,0.9786,756,24,952,128,20134,1000,600
7252,549,18.316,0:00:18,1,1,0.9775,757,25,951,128,19622,1000,600
7252,549,18.316,0:00:18,1,1,0.9336,610,0,729,234,27200,1000,600
7252,550,18.349,0:00:18,1,1,0.964,758,26,959,130,20686,1000,600
7252,550,18.349,0:00:18,1,1,0.9633,603,5,720,240,27027,1000,600
7252,551,18.383,0:00:18,1,1,0.9887,596,0,721,244,29833,1000,600
7252,551,18.383,0:00:18,1,1,0.9806,757,25,951,128,19897,1000,600
7252,552,18.416,0:00:18,1,1,0.988,588,0,715,249,30978,1000,600
7252,552,18.416,0:00:18,1,1,0.9659,758,26,959,130,20638,1000,600
7252,553,18.449,0:00:18,1,1,0.9893,583,0,708,259,31352,1000,600
7252,553,18.449,0:00:18,1,1,0.9733,757,25,959,130,20773,1000,600
7252,554,18.483,0:00:18,1,1,0.9864,581,1,703,261,30576,1000,600
7252,554,18.483,0:00:18,1,1,0.9729,756,26,959,130,20697,1000,600
7252,555,18.516,0:00:18,1,1,0.9762,578,5,696,264,29933,1000,600
7252,555,18.516,0:00:18,1,1,0.9709,757,26,959,130,20585,1000,600
7252,556,18.549,0:00:18,1,1,0.9729,756,27,959,130,20439,1000,600
7252,556,18.549,0:00:18,1,1,0.9442,580,0,686,261,27403,1000,600
7252,557,18.583,0:00:18,1,1,0.9709,757,26,958,130,20577,1000,600
7252,557,18.583,0:00:18,1,1,0.9677,578,0,686,246,26324,1000,600
7252,558,18.616,0:00:18,1,1,0.9769,580,0,683,244,24831,1000,600
7252,558,18.616,0:00:18,1,1,0.9718,756,27,958,130,20464,1000,600
7252,559,18.649,0:00:18,1,1,0.9731,574,0,674,240,23623,1000,600
7252,559,18.649,0:00:18,1,1,0.9713,756,26,958,130,20551,1000,600
7252,560,18.683,0:00:18,1,1,0.9723,757,26,958,130,20528,1000,600
7252,560,18.683,0:00:18,1,1,0.9482,572,0,670,236,22744,1000,600
7252,561,18.716,0:00:18,1,1,0.9716,757,27,958,130,20438,1000,600
7252,561,18.716,0:00:18,1,1,0.9526,569,0,670,236,23566,1000,600
7252,562,18.75,0:00:18,1,1,0.9756,569,0,670,238,23934,1000,600
7252,562,18.75,0:00:18,1,1,0.9725,757,27,958,130,20414,1000,600
7252,563,18.783,0:00:18,1,1,0.9867,756,25,948,128,19116,1000,600
7252,563,18.783,0:00:18,1,1,0.9829,569,0,675,244,25422,1000,600
7252,564,18.816,0:00:18,1,1,0.9807,574,0,677,243,24799,1000,600
7252,564,18.816,0:00:18,1,1,0.9764,756,26,958,130,20646,1000,600
7252,565,18.85,0:00:18,1,1,0.9774,756,27,959,130,20517,1000,600
7252,565,18.85,0:00:18,1,1,0.964,575,6,682,260,26636,1000,600
7252,566,18.883,0:00:18,1,1,0.9856,757,26,946,129,19043,1000,600
7252,566,18.883,0:00:18,1,1,0.9768,579,4,687,266,27776,1000,600
7252,567,18.916,0:00:18,1,1,0.9818,582,11,693,269,27894,1000,600
7252,567,18.916,0:00:18,1,1,0.9801,755,26,944,128,18846,1000,600
7252,568,18.95,0:00:18,1,1,0.9853,583,31,696,287,28047,1000,600
7252,568,18.95,0:00:18,1,1,0.9824,754,26,944,128,18960,1000,600
7252,569,18.983,0:00:18,1,1,0.9886,580,31,697,295,29550,1000,600
7252,569,18.983,0:00:18,1,1,0.9849,754,26,944,128,18936,1000,600
7252,570,19.016,0:00:19,1,1,0.9912,582,39,699,297,28402,1000,600
7252,570,19.016,0:00:19,1,1,0.9864,756,25,947,128,19290,1000,600
7252,571,19.05,0:00:19,1,1,0.9934,582,47,697,300,28002,1000,600
7252,571,19.05,0:00:19,1,1,0.9876,756,25,948,128,19424,1000,600
7252,572,19.083,0:00:19,1,1,0.9934,582,54,698,305,27921,1000,600
7252,572,19.083,0:00:19,1,1,0.9886,756,25,948,128,19335,1000,600
7252,573,19.117,0:00:19,1,1,0.991,583,63,696,316,27717,1000,600
7252,573,19.117,0:00:19,1,1,0.9883,756,25,948,128,19338,1000,600
7252,574,19.15,0:00:19,1,1,0.9932,581,68,692,323,27627,1000,600
7252,574,19.15,0:00:19,1,1,0.9876,756,25,949,128,19699,1000,600
7252,575,19.183,0:00:19,1,1,0.993,581,75,690,323,26470,1000,600
7252,575,19.183,0:00:19,1,1,0.977,752,28,960,129,20736,1000,600
7252,576,19.217,0:00:19,1,1,0.9945,578,78,689,327,27219,1000,600
7252,576,19.217,0:00:19,1,1,0.9792,755,27,959,130,20586,1000,600
7252,577,19.25,0:00:19,1,1,0.9892,579,84,691,329,26969,1000,600
7252,577,19.25,0:00:19,1,1,0.978,755,27,959,130,20623,1000,600
7252,578,19.283,0:00:19,1,1,0.9895,584,84,688,331,25388,1000,600
7252,578,19.283,0:00:19,1,1,0.9785,755,27,959,130,20587,1000,600
